timestamp,user,source,target,field,action,purpose,volume
2026-05-18T10:03:14Z,risk_job_28,internal_db.customer_service,fraud_detection_service,phone,sync,fraud_detection,1
2026-05-18T09:30:55Z,sync_worker_24,internal_db.marketing_profile,fraud_detection_service,name,sync,fraud_detection,3
2026-05-18T10:42:05Z,bulk_sync_08,internal_db.payment_info,shadow_api,amount,sync,unknown,1
2026-05-18T10:12:34Z,service_bot_16,internal_db.order_info,fraud_detection_service,order_id,transfer,fraud_detection,3
2026-05-18T09:27:11Z,service_bot_16,internal_db.order_info,fraud_detection_service,amount,transfer,fraud_detection,10
2026-05-18T09:26:57Z,feature_job_04,internal_db.user_profile,risk_engine,email,sync,risk_control,6
2026-05-18T09:51:13Z,analyst_18,internal_db.marketing_profile,external_ad_platform,age,transfer,business_integration,7
2026-05-18T09:59:44Z,analyst_07,internal_db.order_info,risk_engine,order_id,query,risk_control,8
2026-05-18T10:29:15Z,analyst_30,internal_db.user_profile,data_warehouse,email,sync,business_analysis,12
2026-05-18T09:54:50Z,report_job_06,internal_db.user_profile,data_warehouse,email,transfer,business_analysis,11
2026-05-18T09:31:58Z,analyst_06,internal_db.location_trace,recommendation_service,device_id,transfer,recommendation,10
2026-05-18T10:47:34Z,bulk_sync_12,internal_db.order_info,external_partner,bank_card,transfer,partner_sync,7
2026-05-18T09:18:40Z,service_bot_25,internal_db.customer_service,fraud_detection_service,phone,query,fraud_detection,7
2026-05-18T10:01:36Z,feature_job_08,internal_db.device_log,feature_platform,device_id,query,feature_engineering,7
2026-05-18T10:39:31Z,export_job_03,internal_db.device_log,third_party_analytics,face_id,export,partner_sync,2
2026-05-18T09:24:09Z,report_job_04,internal_db.health_record,analytics_service,name,query,statistics,12
2026-05-18T10:29:29Z,sync_worker_01,internal_db.marketing_profile,recommendation_service,name,transfer,recommendation,6
2026-05-18T09:48:32Z,sync_worker_19,internal_db.location_trace,recommendation_service,device_id,sync,recommendation,8
2026-05-18T09:49:07Z,service_bot_27,internal_db.location_trace,external_crm,phone,query,customer_service,4
2026-05-18T09:19:22Z,risk_job_23,internal_db.user_profile,data_warehouse,email,sync,business_analysis,12
2026-05-18T09:48:04Z,analyst_02,internal_db.marketing_profile,recommendation_service,name,transfer,recommendation,12
2026-05-18T09:26:08Z,report_job_02,internal_db.user_profile,data_warehouse,email,query,business_analysis,6
2026-05-18T09:10:30Z,sync_worker_28,internal_db.location_trace,recommendation_service,device_id,transfer,recommendation,12
2026-05-18T09:03:51Z,analyst_24,internal_db.customer_service,feature_platform,order_id,sync,feature_engineering,2
2026-05-18T09:56:00Z,sync_worker_28,internal_db.customer_service,fraud_detection_service,phone,transfer,fraud_detection,4
2026-05-18T09:41:53Z,feature_job_10,internal_db.marketing_profile,fraud_detection_service,gender,sync,fraud_detection,2
2026-05-18T10:26:34Z,feature_job_02,internal_db.marketing_profile,feature_platform,name,sync,feature_engineering,9
2026-05-18T09:51:55Z,feature_job_20,internal_db.user_profile,risk_engine,email,transfer,risk_control,6
2026-05-18T09:58:06Z,service_bot_23,internal_db.health_record,external_ad_platform,age,query,business_integration,12
2026-05-18T10:45:49Z,export_job_09,internal_db.health_record,external_partner,credit_score,sync,partner_sync,2
2026-05-18T09:24:23Z,analyst_10,internal_db.user_profile,data_warehouse,email,sync,business_analysis,6
2026-05-18T10:52:28Z,partner_job_01,internal_db.customer_service,risk_engine,order_id,export,risk_control,177
2026-05-18T10:07:26Z,report_job_19,internal_db.user_profile,feature_platform,email,sync,feature_engineering,7
2026-05-18T10:48:51Z,partner_job_07,internal_db.audit_log,fraud_detection_service,device_id,transfer,risk_control,1
2026-05-18T09:09:41Z,risk_job_09,internal_db.health_record,fraud_detection_service,name,transfer,fraud_detection,5
2026-05-18T10:00:33Z,report_job_03,internal_db.location_trace,analytics_service,location,sync,statistics,7
2026-05-18T09:28:14Z,sync_worker_12,internal_db.location_trace,risk_engine,location,query,risk_control,11
2026-05-18T09:29:17Z,analyst_05,internal_db.payment_info,recommendation_service,amount,query,recommendation,7
2026-05-18T09:46:05Z,report_job_15,internal_db.risk_control,feature_platform,device_id,transfer,feature_engineering,6
2026-05-18T10:01:08Z,feature_job_30,internal_db.location_trace,recommendation_service,location,transfer,recommendation,4
2026-05-18T10:32:10Z,report_job_26,internal_db.health_record,analytics_service,name,sync,statistics,6
2026-05-18T09:28:00Z,report_job_20,internal_db.marketing_profile,feature_platform,name,sync,feature_engineering,5
2026-05-18T09:43:10Z,service_bot_04,internal_db.user_profile,external_crm,phone,transfer,customer_service,12
2026-05-18T09:29:59Z,analyst_29,internal_db.payment_info,external_payment_gateway,amount,transfer,business_integration,6
2026-05-18T10:28:33Z,risk_job_24,internal_db.risk_control,feature_platform,device_id,sync,feature_engineering,10
2026-05-18T10:28:47Z,feature_job_28,internal_db.order_info,third_party_analytics,product_id,sync,business_integration,1
2026-05-18T10:33:27Z,sync_worker_12,internal_db.user_profile,data_warehouse,email,transfer,business_analysis,6
2026-05-18T10:19:06Z,feature_job_12,internal_db.marketing_profile,feature_platform,name,transfer,feature_engineering,8
2026-05-18T09:38:09Z,report_job_17,internal_db.risk_control,analytics_service,device_id,query,statistics,7
2026-05-18T09:55:11Z,analyst_06,internal_db.payment_info,analytics_service,order_id,query,statistics,7
2026-05-18T09:44:13Z,feature_job_12,internal_db.location_trace,risk_engine,phone,sync,risk_control,9
2026-05-18T09:49:49Z,sync_worker_25,internal_db.location_trace,recommendation_service,device_id,query,recommendation,11
2026-05-18T09:50:38Z,sync_worker_16,internal_db.risk_control,feature_platform,device_id,transfer,feature_engineering,4
2026-05-18T10:33:20Z,report_job_16,internal_db.marketing_profile,fraud_detection_service,email,sync,fraud_detection,1
2026-05-18T09:33:50Z,feature_job_13,internal_db.customer_service,feature_platform,email,query,feature_engineering,11
2026-05-18T09:36:10Z,sync_worker_20,internal_db.marketing_profile,feature_platform,gender,transfer,feature_engineering,11
2026-05-18T09:15:52Z,service_bot_24,internal_db.payment_info,reporting_service,amount,query,reporting,11
2026-05-18T09:36:45Z,feature_job_23,internal_db.marketing_profile,recommendation_service,gender,transfer,recommendation,5
2026-05-18T10:24:28Z,analyst_27,internal_db.audit_log,recommendation_service,device_id,sync,recommendation,10
2026-05-18T10:23:04Z,risk_job_05,internal_db.location_trace,recommendation_service,device_id,transfer,recommendation,12
2026-05-18T09:40:01Z,feature_job_14,internal_db.location_trace,analytics_service,location,transfer,statistics,11
2026-05-18T10:54:41Z,shadow_worker_11,internal_db.risk_control,unknown_external,device_id,sync,unknown,6
2026-05-18T09:06:18Z,service_bot_07,internal_db.payment_info,external_payment_gateway,amount,sync,business_integration,4
2026-05-18T10:11:45Z,risk_job_29,internal_db.payment_info,analytics_service,order_id,query,statistics,1
2026-05-18T10:08:36Z,feature_job_06,internal_db.risk_control,fraud_detection_service,amount,sync,fraud_detection,5
2026-05-18T09:16:20Z,analyst_16,internal_db.marketing_profile,risk_engine,gender,sync,risk_control,3
2026-05-18T10:06:51Z,analyst_28,internal_db.payment_info,external_payment_gateway,order_id,sync,business_integration,11
2026-05-18T10:06:16Z,risk_job_01,internal_db.marketing_profile,external_ad_platform,age,sync,business_integration,2
2026-05-18T10:51:25Z,partner_job_05,internal_db.audit_log,data_warehouse,device_id,sync,business_analysis,148
2026-05-18T09:24:30Z,service_bot_17,internal_db.marketing_profile,fraud_detection_service,gender,sync,fraud_detection,10
2026-05-18T09:24:37Z,service_bot_06,internal_db.risk_control,external_payment_gateway,amount,transfer,business_integration,10
2026-05-18T09:19:01Z,risk_job_22,internal_db.location_trace,external_crm,phone,transfer,customer_service,3
2026-05-18T10:20:02Z,risk_job_22,internal_db.health_record,fraud_detection_service,name,query,fraud_detection,11
2026-05-18T09:52:58Z,risk_job_21,internal_db.customer_service,feature_platform,order_id,sync,feature_engineering,12
2026-05-18T09:40:36Z,feature_job_24,internal_db.location_trace,external_crm,phone,sync,customer_service,3
2026-05-18T10:10:14Z,service_bot_27,internal_db.payment_info,feature_platform,amount,transfer,feature_engineering,1
2026-05-18T09:07:00Z,risk_job_07,internal_db.customer_service,data_warehouse,email,query,business_analysis,12
2026-05-18T10:45:21Z,unknown_job_01,internal_db.customer_service,third_party_analytics,device_id,export,background_sync,7
2026-05-18T09:33:15Z,service_bot_25,internal_db.device_log,feature_platform,device_id,sync,feature_engineering,5
2026-05-18T09:52:09Z,risk_job_07,internal_db.payment_info,analytics_service,order_id,transfer,statistics,6
2026-05-18T10:42:54Z,bulk_sync_07,internal_db.health_record,feature_platform,name,transfer,feature_engineering,1
2026-05-18T10:10:00Z,analyst_15,internal_db.device_log,risk_engine,location,transfer,risk_control,4
2026-05-18T10:27:09Z,service_bot_27,internal_db.order_info,reporting_service,product_id,query,reporting,3
2026-05-18T10:34:37Z,feature_job_20,internal_db.location_trace,external_crm,phone,transfer,customer_service,10
2026-05-18T09:08:38Z,feature_job_02,internal_db.order_info,external_payment_gateway,order_id,sync,business_integration,10
2026-05-18T09:25:40Z,feature_job_24,internal_db.marketing_profile,external_ad_platform,age,sync,business_integration,5
2026-05-18T09:08:03Z,service_bot_22,internal_db.payment_info,external_payment_gateway,amount,query,business_integration,5
2026-05-18T10:04:10Z,risk_job_27,internal_db.user_profile,risk_engine,email,query,risk_control,7
2026-05-18T10:23:18Z,service_bot_22,internal_db.audit_log,feature_platform,device_id,query,feature_engineering,3
2026-05-18T10:11:52Z,sync_worker_26,internal_db.user_profile,data_warehouse,email,sync,business_analysis,1
2026-05-18T09:50:17Z,risk_job_04,internal_db.marketing_profile,third_party_analytics,gender,query,business_integration,11
2026-05-18T10:20:23Z,analyst_06,internal_db.user_profile,data_warehouse,email,query,business_analysis,7
2026-05-18T10:52:00Z,shadow_worker_06,internal_db.risk_control,external_payment_gateway,amount,export,business_analysis,3
2026-05-18T09:42:49Z,report_job_19,internal_db.location_trace,risk_engine,device_id,transfer,risk_control,10
2026-05-18T09:34:39Z,service_bot_04,internal_db.location_trace,analytics_service,location,transfer,statistics,5
2026-05-18T10:34:02Z,report_job_29,internal_db.marketing_profile,third_party_analytics,gender,query,business_integration,3
2026-05-18T10:06:30Z,risk_job_15,internal_db.location_trace,analytics_service,location,transfer,statistics,9
2026-05-18T09:12:15Z,report_job_22,internal_db.risk_control,analytics_service,amount,query,statistics,9
2026-05-18T09:07:49Z,service_bot_09,internal_db.order_info,external_crm,order_id,transfer,customer_service,2
2026-05-18T09:32:19Z,risk_job_06,internal_db.marketing_profile,feature_platform,gender,sync,feature_engineering,5
2026-05-18T09:26:43Z,service_bot_25,internal_db.risk_control,analytics_service,amount,transfer,statistics,11
2026-05-18T09:19:36Z,report_job_04,internal_db.customer_service,data_warehouse,order_id,query,business_analysis,4
2026-05-18T10:13:23Z,sync_worker_24,internal_db.location_trace,analytics_service,location,transfer,statistics,7
2026-05-18T10:46:03Z,bulk_sync_07,internal_db.audit_log,recommendation_service,device_id,transfer,recommendation,3
2026-05-18T09:25:26Z,feature_job_10,internal_db.customer_service,feature_platform,email,query,feature_engineering,5
2026-05-18T09:09:06Z,service_bot_28,internal_db.customer_service,risk_engine,order_id,transfer,risk_control,3
2026-05-18T09:34:11Z,service_bot_14,internal_db.marketing_profile,fraud_detection_service,name,query,fraud_detection,7
2026-05-18T10:07:47Z,analyst_09,internal_db.health_record,fraud_detection_service,name,query,fraud_detection,8
2026-05-18T10:22:57Z,sync_worker_13,internal_db.location_trace,risk_engine,phone,query,risk_control,2
2026-05-18T09:13:32Z,report_job_08,internal_db.audit_log,recommendation_service,device_id,sync,recommendation,7
2026-05-18T09:40:57Z,sync_worker_25,internal_db.payment_info,analytics_service,amount,sync,statistics,1
2026-05-18T10:24:35Z,service_bot_15,internal_db.user_profile,external_crm,email,transfer,customer_service,1
2026-05-18T09:36:31Z,risk_job_03,internal_db.customer_service,fraud_detection_service,order_id,query,fraud_detection,11
2026-05-18T09:40:29Z,risk_job_08,internal_db.location_trace,analytics_service,location,query,statistics,11
2026-05-18T09:31:02Z,feature_job_18,internal_db.audit_log,feature_platform,device_id,query,feature_engineering,6
2026-05-18T10:01:15Z,risk_job_02,internal_db.health_record,risk_engine,name,transfer,risk_control,11
2026-05-18T09:55:04Z,analyst_22,internal_db.marketing_profile,risk_engine,gender,query,risk_control,9
2026-05-18T10:25:59Z,report_job_29,internal_db.marketing_profile,recommendation_service,email,query,recommendation,5
2026-05-18T10:31:00Z,sync_worker_11,internal_db.location_trace,recommendation_service,device_id,sync,recommendation,5
2026-05-18T09:39:12Z,sync_worker_16,internal_db.order_info,external_payment_gateway,order_id,sync,business_integration,10
2026-05-18T09:57:17Z,feature_job_14,internal_db.risk_control,analytics_service,amount,sync,statistics,9
2026-05-18T09:20:18Z,analyst_03,internal_db.location_trace,data_warehouse,location,transfer,business_analysis,11
2026-05-18T09:08:59Z,risk_job_25,internal_db.order_info,external_crm,order_id,query,customer_service,7
2026-05-18T10:44:11Z,unknown_job_09,internal_db.marketing_profile,unknown_external,email,transfer,unknown,8
2026-05-18T09:16:41Z,sync_worker_14,internal_db.order_info,reporting_service,address,sync,reporting,9
2026-05-18T09:33:08Z,feature_job_02,internal_db.health_record,analytics_service,name,transfer,statistics,4
2026-05-18T10:40:20Z,bulk_sync_07,internal_db.audit_log,external_payment_gateway,device_id,export,unauthorized_export,4
2026-05-18T09:52:02Z,sync_worker_18,internal_db.device_log,data_warehouse,device_id,query,business_analysis,8
2026-05-18T09:15:17Z,sync_worker_25,internal_db.health_record,feature_platform,name,sync,feature_engineering,11
2026-05-18T10:15:15Z,risk_job_23,internal_db.customer_service,data_warehouse,order_id,sync,business_analysis,12
2026-05-18T09:03:37Z,feature_job_11,internal_db.marketing_profile,external_ad_platform,age,sync,business_integration,1
2026-05-18T10:37:11Z,service_bot_20,internal_db.risk_control,risk_engine,device_id,sync,risk_control,6
2026-05-18T10:52:42Z,partner_job_03,internal_db.payment_info,third_party_analytics,device_id,transfer,background_sync,4
2026-05-18T09:14:00Z,sync_worker_14,internal_db.user_profile,feature_platform,email,transfer,feature_engineering,8
2026-05-18T10:49:40Z,partner_job_09,internal_db.marketing_profile,external_partner,bank_card,export,partner_sync,7
2026-05-18T09:37:20Z,analyst_17,internal_db.order_info,risk_engine,order_id,query,risk_control,12
2026-05-18T09:21:07Z,risk_job_09,internal_db.risk_control,analytics_service,amount,sync,statistics,2
2026-05-18T09:21:00Z,sync_worker_13,internal_db.risk_control,fraud_detection_service,amount,query,fraud_detection,1
2026-05-18T10:49:12Z,partner_job_09,internal_db.health_record,fraud_detection_service,name,transfer,fraud_detection,1
2026-05-18T10:09:18Z,service_bot_18,internal_db.user_profile,data_warehouse,email,sync,business_analysis,3
2026-05-18T09:51:06Z,sync_worker_16,internal_db.marketing_profile,feature_platform,gender,transfer,feature_engineering,11
2026-05-18T10:08:29Z,feature_job_13,internal_db.marketing_profile,feature_platform,name,sync,feature_engineering,3
2026-05-18T09:44:27Z,feature_job_14,internal_db.marketing_profile,third_party_analytics,gender,sync,business_integration,10
2026-05-18T09:23:27Z,analyst_17,internal_db.order_info,fraud_detection_service,address,sync,fraud_detection,1
2026-05-18T09:29:10Z,service_bot_19,internal_db.user_profile,risk_engine,email,sync,risk_control,1
2026-05-18T10:17:49Z,risk_job_01,internal_db.location_trace,analytics_service,location,query,statistics,7
2026-05-18T09:57:03Z,service_bot_25,internal_db.device_log,feature_platform,location,query,feature_engineering,8
2026-05-18T10:11:03Z,report_job_03,internal_db.marketing_profile,feature_platform,gender,query,feature_engineering,2
2026-05-18T09:14:42Z,service_bot_05,internal_db.customer_service,risk_engine,order_id,sync,risk_control,11
2026-05-18T09:02:20Z,service_bot_09,internal_db.user_profile,external_crm,phone,transfer,customer_service,4
2026-05-18T10:38:35Z,analyst_16,internal_db.risk_control,feature_platform,device_id,query,feature_engineering,11
2026-05-18T10:11:24Z,sync_worker_22,internal_db.marketing_profile,third_party_analytics,gender,query,business_integration,6
2026-05-18T09:33:29Z,report_job_18,internal_db.payment_info,recommendation_service,amount,query,recommendation,4
2026-05-18T09:27:18Z,feature_job_08,internal_db.audit_log,feature_platform,device_id,query,feature_engineering,2
2026-05-18T10:38:49Z,analyst_26,internal_db.audit_log,feature_platform,device_id,query,feature_engineering,10
2026-05-18T10:25:03Z,report_job_21,internal_db.payment_info,external_payment_gateway,order_id,transfer,business_integration,10
2026-05-18T09:11:05Z,report_job_26,internal_db.device_log,data_warehouse,device_id,query,business_analysis,10
2026-05-18T10:00:05Z,analyst_17,internal_db.marketing_profile,feature_platform,name,query,feature_engineering,5
2026-05-18T10:02:18Z,report_job_06,internal_db.audit_log,feature_platform,device_id,query,feature_engineering,10
2026-05-18T10:41:37Z,bulk_sync_04,internal_db.location_trace,external_partner,face_id,sync,partner_sync,1
2026-05-18T10:19:41Z,analyst_13,internal_db.device_log,risk_engine,device_id,sync,risk_control,9
2026-05-18T10:56:33Z,partner_job_06,internal_db.customer_service,fraud_detection_service,order_id,transfer,fraud_detection,1
2026-05-18T10:32:59Z,analyst_15,internal_db.location_trace,data_warehouse,location,sync,business_analysis,4
2026-05-18T09:42:21Z,sync_worker_26,internal_db.marketing_profile,fraud_detection_service,phone,transfer,fraud_detection,2
2026-05-18T10:14:47Z,feature_job_10,internal_db.user_profile,analytics_service,age,query,statistics,12
2026-05-18T10:19:55Z,analyst_27,internal_db.order_info,recommendation_service,order_id,transfer,recommendation,3
2026-05-18T09:13:46Z,report_job_30,internal_db.marketing_profile,recommendation_service,gender,transfer,recommendation,10
2026-05-18T10:19:48Z,analyst_15,internal_db.order_info,third_party_analytics,product_id,transfer,business_integration,3
2026-05-18T10:10:49Z,service_bot_25,internal_db.payment_info,reporting_service,amount,query,reporting,7
2026-05-18T10:00:19Z,analyst_30,internal_db.marketing_profile,fraud_detection_service,gender,transfer,fraud_detection,9
2026-05-18T09:54:29Z,sync_worker_01,internal_db.risk_control,external_payment_gateway,amount,sync,business_integration,5
2026-05-18T10:07:19Z,sync_worker_22,internal_db.payment_info,recommendation_service,amount,sync,recommendation,7
2026-05-18T10:17:42Z,report_job_01,internal_db.payment_info,reporting_service,amount,transfer,reporting,9
2026-05-18T09:39:19Z,analyst_09,internal_db.user_profile,risk_engine,email,transfer,risk_control,3
2026-05-18T09:59:16Z,report_job_06,internal_db.user_profile,external_crm,phone,query,customer_service,6
2026-05-18T10:30:04Z,sync_worker_14,internal_db.health_record,risk_engine,name,query,risk_control,1
2026-05-18T10:29:43Z,risk_job_06,internal_db.audit_log,feature_platform,device_id,sync,feature_engineering,12
2026-05-18T10:47:55Z,export_job_03,internal_db.payment_info,external_partner,salary,export,partner_sync,3
2026-05-18T09:23:06Z,report_job_02,internal_db.marketing_profile,risk_engine,name,sync,risk_control,12
2026-05-18T10:44:32Z,bulk_sync_04,internal_db.customer_service,third_party_analytics,device_id,sync,unauthorized_export,2
2026-05-18T09:00:28Z,sync_worker_21,internal_db.audit_log,feature_platform,device_id,query,feature_engineering,9
2026-05-18T09:39:05Z,service_bot_02,internal_db.location_trace,recommendation_service,location,sync,recommendation,8
2026-05-18T10:10:35Z,service_bot_25,internal_db.device_log,recommendation_service,device_id,sync,recommendation,1
2026-05-18T09:58:48Z,analyst_09,internal_db.order_info,third_party_analytics,product_id,query,business_integration,10
2026-05-18T10:20:09Z,analyst_01,internal_db.order_info,reporting_service,amount,transfer,reporting,4
2026-05-18T09:36:52Z,sync_worker_26,internal_db.audit_log,feature_platform,device_id,sync,feature_engineering,3
2026-05-18T10:01:22Z,service_bot_30,internal_db.device_log,recommendation_service,device_id,sync,recommendation,1
2026-05-18T10:03:00Z,feature_job_18,internal_db.marketing_profile,fraud_detection_service,email,query,fraud_detection,7
2026-05-18T09:11:54Z,service_bot_21,internal_db.marketing_profile,recommendation_service,gender,query,recommendation,1
2026-05-18T09:16:55Z,analyst_03,internal_db.risk_control,fraud_detection_service,amount,sync,fraud_detection,4
2026-05-18T09:03:30Z,service_bot_12,internal_db.device_log,feature_platform,device_id,transfer,feature_engineering,9
2026-05-18T10:36:01Z,analyst_25,internal_db.risk_control,fraud_detection_service,amount,query,fraud_detection,2
2026-05-18T09:15:10Z,analyst_19,internal_db.payment_info,external_payment_gateway,order_id,query,business_integration,11
2026-05-18T10:15:57Z,sync_worker_29,internal_db.marketing_profile,external_ad_platform,gender,transfer,business_integration,1
2026-05-18T10:30:25Z,report_job_29,internal_db.payment_info,external_payment_gateway,amount,sync,business_integration,6
2026-05-18T09:39:33Z,analyst_08,internal_db.device_log,feature_platform,device_id,sync,feature_engineering,11
2026-05-18T10:14:33Z,sync_worker_06,internal_db.location_trace,risk_engine,phone,sync,risk_control,2
2026-05-18T09:34:46Z,feature_job_05,internal_db.health_record,fraud_detection_service,name,query,fraud_detection,2
2026-05-18T10:51:46Z,shadow_worker_06,internal_db.health_record,external_partner,bank_card,sync,partner_sync,6
2026-05-18T10:39:17Z,bulk_sync_12,internal_db.risk_control,third_party_analytics,address,export,unauthorized_export,8
2026-05-18T10:11:59Z,report_job_15,internal_db.order_info,recommendation_service,order_id,transfer,recommendation,7
2026-05-18T09:41:39Z,report_job_23,internal_db.location_trace,recommendation_service,location,sync,recommendation,6
2026-05-18T10:30:53Z,sync_worker_04,internal_db.device_log,data_warehouse,device_id,sync,business_analysis,2
2026-05-18T10:21:05Z,service_bot_21,internal_db.payment_info,analytics_service,order_id,query,statistics,4
2026-05-18T09:43:31Z,service_bot_04,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,2
2026-05-18T09:37:06Z,risk_job_10,internal_db.location_trace,risk_engine,location,transfer,risk_control,4
2026-05-18T09:28:49Z,service_bot_11,internal_db.customer_service,data_warehouse,order_id,transfer,business_analysis,10
2026-05-18T09:32:40Z,sync_worker_14,internal_db.device_log,recommendation_service,device_id,sync,recommendation,10
2026-05-18T10:25:52Z,analyst_16,internal_db.payment_info,feature_platform,amount,transfer,feature_engineering,5
2026-05-18T10:15:01Z,risk_job_03,internal_db.location_trace,external_crm,phone,sync,customer_service,2
2026-05-18T09:31:09Z,report_job_12,internal_db.order_info,external_crm,order_id,query,customer_service,7
2026-05-18T09:32:33Z,feature_job_02,internal_db.payment_info,reporting_service,amount,query,reporting,2
2026-05-18T10:50:50Z,shadow_worker_06,internal_db.user_profile,external_crm,phone,sync,unauthorized_export,5
2026-05-18T10:26:13Z,analyst_09,internal_db.payment_info,recommendation_service,amount,sync,recommendation,8
2026-05-18T10:50:36Z,partner_job_09,internal_db.health_record,external_partner,device_id,sync,background_sync,1
2026-05-18T10:49:26Z,shadow_worker_11,internal_db.marketing_profile,unknown_external,gender,sync,unknown,3
2026-05-18T09:12:29Z,service_bot_24,internal_db.marketing_profile,fraud_detection_service,email,sync,fraud_detection,8
2026-05-18T09:19:43Z,risk_job_27,internal_db.user_profile,external_crm,email,transfer,customer_service,2
2026-05-18T10:07:33Z,service_bot_09,internal_db.user_profile,risk_engine,email,query,risk_control,2
2026-05-18T10:47:41Z,partner_job_03,internal_db.risk_control,external_payment_gateway,device_id,sync,unauthorized_export,4
2026-05-18T09:26:50Z,feature_job_12,internal_db.marketing_profile,third_party_analytics,gender,transfer,business_integration,7
2026-05-18T10:55:16Z,unknown_job_07,internal_db.device_log,external_partner,salary,transfer,partner_sync,4
2026-05-18T09:06:32Z,feature_job_30,internal_db.customer_service,data_warehouse,email,query,business_analysis,3
2026-05-18T10:54:13Z,bulk_sync_06,internal_db.order_info,third_party_analytics,medical_record,sync,partner_sync,5
2026-05-18T10:34:44Z,sync_worker_27,internal_db.user_profile,analytics_service,email,transfer,statistics,1
2026-05-18T09:20:25Z,sync_worker_27,internal_db.customer_service,feature_platform,order_id,sync,feature_engineering,10
2026-05-18T09:00:49Z,risk_job_04,internal_db.payment_info,reporting_service,amount,transfer,reporting,7
2026-05-18T09:17:09Z,report_job_24,internal_db.risk_control,risk_engine,device_id,query,risk_control,6
2026-05-18T10:42:40Z,bulk_sync_05,internal_db.health_record,third_party_analytics,salary,transfer,partner_sync,6
2026-05-18T10:09:53Z,risk_job_28,internal_db.health_record,external_ad_platform,age,transfer,business_integration,8
2026-05-18T10:34:58Z,report_job_23,internal_db.audit_log,feature_platform,device_id,transfer,feature_engineering,4
2026-05-18T09:08:45Z,report_job_05,internal_db.audit_log,feature_platform,device_id,transfer,feature_engineering,5
2026-05-18T10:48:23Z,shadow_worker_07,internal_db.location_trace,unknown_external,location,transfer,unknown,4
2026-05-18T09:36:59Z,sync_worker_22,internal_db.order_info,external_crm,order_id,sync,customer_service,9
2026-05-18T09:56:35Z,risk_job_02,internal_db.marketing_profile,feature_platform,gender,query,feature_engineering,10
2026-05-18T10:45:35Z,bulk_sync_05,internal_db.location_trace,external_payment_gateway,device_id,export,unauthorized_export,8
2026-05-18T09:03:09Z,analyst_10,internal_db.marketing_profile,external_ad_platform,gender,sync,business_integration,3
2026-05-18T09:44:06Z,service_bot_26,internal_db.health_record,fraud_detection_service,name,sync,fraud_detection,1
2026-05-18T10:08:22Z,sync_worker_05,internal_db.payment_info,recommendation_service,amount,query,recommendation,7
2026-05-18T10:39:03Z,risk_job_12,internal_db.order_info,external_crm,order_id,transfer,customer_service,4
2026-05-18T09:50:52Z,sync_worker_19,internal_db.order_info,fraud_detection_service,amount,transfer,fraud_detection,4
2026-05-18T10:29:01Z,feature_job_29,internal_db.marketing_profile,recommendation_service,gender,query,recommendation,1
2026-05-18T10:56:12Z,unknown_job_05,internal_db.device_log,feature_platform,location,transfer,recommendation,5
2026-05-18T10:11:17Z,feature_job_01,internal_db.risk_control,fraud_detection_service,amount,query,fraud_detection,2
2026-05-18T09:44:34Z,risk_job_21,internal_db.order_info,risk_engine,order_id,transfer,risk_control,8
2026-05-18T09:23:48Z,risk_job_28,internal_db.marketing_profile,recommendation_service,name,query,recommendation,9
2026-05-18T09:27:53Z,feature_job_24,internal_db.audit_log,recommendation_service,device_id,query,recommendation,3
2026-05-18T09:05:15Z,sync_worker_02,internal_db.marketing_profile,feature_platform,gender,query,feature_engineering,11
2026-05-18T09:52:37Z,service_bot_05,internal_db.marketing_profile,recommendation_service,name,sync,recommendation,6
2026-05-18T10:47:27Z,bulk_sync_10,internal_db.health_record,external_partner,phone,sync,background_sync,3
2026-05-18T09:52:44Z,risk_job_13,internal_db.health_record,feature_platform,name,transfer,feature_engineering,8
2026-05-18T09:41:46Z,analyst_24,internal_db.audit_log,fraud_detection_service,device_id,sync,fraud_detection,2
2026-05-18T09:20:11Z,feature_job_02,internal_db.risk_control,feature_platform,amount,sync,feature_engineering,12
2026-05-18T10:15:22Z,service_bot_03,internal_db.health_record,feature_platform,name,sync,feature_engineering,2
2026-05-18T09:02:48Z,feature_job_03,internal_db.risk_control,external_payment_gateway,amount,sync,business_integration,7
2026-05-18T09:41:04Z,analyst_26,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,1
2026-05-18T10:54:06Z,unknown_job_05,internal_db.order_info,fraud_detection_service,amount,export,business_analysis,1
2026-05-18T09:22:45Z,service_bot_15,internal_db.order_info,external_crm,order_id,query,customer_service,8
2026-05-18T10:10:07Z,sync_worker_20,internal_db.health_record,risk_engine,name,query,risk_control,7
2026-05-18T09:43:38Z,sync_worker_15,internal_db.risk_control,feature_platform,amount,transfer,feature_engineering,11
2026-05-18T09:50:31Z,risk_job_23,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,6
2026-05-18T09:49:21Z,report_job_23,internal_db.marketing_profile,feature_platform,name,transfer,feature_engineering,7
2026-05-18T10:40:55Z,partner_job_05,internal_db.order_info,external_crm,order_id,export,customer_service,166
2026-05-18T10:37:53Z,sync_worker_22,internal_db.risk_control,risk_engine,device_id,query,risk_control,7
2026-05-18T10:15:43Z,service_bot_16,internal_db.order_info,external_payment_gateway,order_id,sync,business_integration,9
