timestamp,user,source,target,field,action,purpose,volume
2026-05-18T09:13:53Z,report_job_19,internal_db.audit_log,recommendation_service,device_id,query,recommendation,11
2026-05-18T09:26:43Z,service_bot_25,internal_db.risk_control,analytics_service,amount,transfer,statistics,11
2026-05-18T09:16:55Z,analyst_03,internal_db.risk_control,fraud_detection_service,amount,sync,fraud_detection,4
2026-05-18T09:26:29Z,feature_job_30,internal_db.location_trace,risk_engine,phone,sync,risk_control,3
2026-05-18T09:14:07Z,risk_job_13,internal_db.payment_info,recommendation_service,amount,sync,recommendation,4
2026-05-18T09:21:42Z,analyst_01,internal_db.order_info,external_payment_gateway,amount,query,business_integration,10
2026-05-18T09:24:30Z,service_bot_17,internal_db.marketing_profile,fraud_detection_service,gender,sync,fraud_detection,10
2026-05-18T09:02:34Z,service_bot_05,internal_db.marketing_profile,recommendation_service,phone,query,recommendation,8
2026-05-18T09:26:08Z,report_job_02,internal_db.user_profile,data_warehouse,email,query,business_analysis,6
2026-05-18T09:09:48Z,sync_worker_27,internal_db.location_trace,analytics_service,location,query,statistics,6
2026-05-18T09:34:46Z,shadow_worker_03,internal_db.order_info,shadow_api,product_id,sync,unknown,5
2026-05-18T09:09:41Z,risk_job_09,internal_db.health_record,fraud_detection_service,name,transfer,fraud_detection,5
2026-05-18T09:09:06Z,service_bot_28,internal_db.customer_service,risk_engine,order_id,transfer,risk_control,3
2026-05-18T09:22:24Z,sync_worker_29,internal_db.customer_service,fraud_detection_service,phone,transfer,fraud_detection,2
2026-05-18T09:07:49Z,service_bot_09,internal_db.order_info,external_crm,order_id,transfer,customer_service,2
2026-05-18T09:20:04Z,risk_job_17,internal_db.order_info,external_payment_gateway,amount,query,business_integration,8
2026-05-18T09:02:13Z,service_bot_21,internal_db.customer_service,feature_platform,email,sync,feature_engineering,7
2026-05-18T09:31:30Z,partner_job_10,internal_db.marketing_profile,third_party_analytics,gender,transfer,business_integration,179
2026-05-18T09:32:19Z,partner_job_09,internal_db.payment_info,shadow_api,password,sync,unknown,4
2026-05-18T09:30:20Z,export_job_07,internal_db.order_info,risk_engine,order_id,transfer,risk_control,2
2026-05-18T09:05:57Z,report_job_07,internal_db.marketing_profile,feature_platform,gender,sync,feature_engineering,1
2026-05-18T09:17:37Z,analyst_27,internal_db.device_log,recommendation_service,device_id,transfer,recommendation,5
2026-05-18T09:04:33Z,feature_job_08,internal_db.customer_service,data_warehouse,order_id,transfer,business_analysis,2
2026-05-18T09:09:13Z,service_bot_24,internal_db.marketing_profile,feature_platform,name,sync,feature_engineering,7
2026-05-18T09:08:10Z,risk_job_29,internal_db.audit_log,data_warehouse,device_id,transfer,business_analysis,2
2026-05-18T09:13:25Z,risk_job_10,internal_db.risk_control,risk_engine,amount,sync,risk_control,7
2026-05-18T09:11:26Z,analyst_27,internal_db.device_log,data_warehouse,device_id,transfer,business_analysis,11
2026-05-18T09:29:03Z,unknown_job_01,internal_db.device_log,external_partner,bank_card,export,partner_sync,1
2026-05-18T09:20:18Z,analyst_03,internal_db.location_trace,data_warehouse,location,transfer,business_analysis,11
2026-05-18T09:12:43Z,risk_job_15,internal_db.location_trace,external_crm,phone,transfer,customer_service,12
2026-05-18T09:10:44Z,feature_job_05,internal_db.order_info,external_payment_gateway,amount,transfer,business_integration,7
2026-05-18T09:18:26Z,service_bot_05,internal_db.risk_control,external_payment_gateway,amount,query,business_integration,5
2026-05-18T09:21:35Z,feature_job_05,internal_db.health_record,risk_engine,name,sync,risk_control,8
